,Unnamed: 0,policy_id,customer_gender_male,customer_education,incident_type_collision,fraud,num_injuries,policy_liability,customer_gender_female,incident_severity,authorities_contacted_fire,collision_type_front,incident_type_theft,authorities_contacted_none,collision_type_rear,policy_state_or,policy_annual_premium,policy_state_az,incident_type_breakin,collision_type_na,driver_relationship_na,num_witnesses,months_as_customer,policy_state_nv,policy_state_id,incident_hour,incident_month,authorities_contacted_ambulance,driver_relationship_spouse,incident_day,policy_state_ca,driver_relationship_child,total_claim_amount,vehicle_claim,injury_claim,num_claims_past_year,customer_age,auto_year,police_report_available,incident_dow,num_vehicles_involved,num_insurers_past_5_years,collision_type_side,driver_relationship_self,policy_state_wa,policy_deductable,driver_relationship_other,authorities_contacted_police
1174,1174,4112,1,3,1,0,1,3,0,1,0,0,0,0,0,0,2600,0,0,0,0,0,140,0,0,5,5,0,0,1,0,0,15802.0,13302.0,2500.0,0,54,2013,0,2,1,1,1,1,1,750,0,1
1175,1175,4175,1,3,1,0,3,1,0,1,0,0,0,0,0,0,3000,0,0,0,0,0,43,0,0,3,11,0,0,20,1,0,41117.0,9917.0,31200.0,0,54,2017,0,2,2,1,1,1,0,750,0,1
1176,1176,2465,1,3,0,0,0,1,0,1,0,0,1,0,0,0,3000,1,0,1,1,1,64,0,0,2,8,0,0,25,0,0,114944.0,14544.0,100400.0,0,32,2019,0,6,1,1,0,0,0,750,0,1
1177,1177,2653,1,3,1,0,0,1,0,0,0,1,0,1,0,0,3000,1,0,0,0,1,14,0,0,10,3,0,0,8,0,0,37394.0,11094.0,26300.0,0,41,2014,0,4,2,3,0,1,0,750,0,0
1178,1178,4683,1,4,0,0,0,1,0,0,0,0,0,0,0,0,2450,0,1,1,1,0,196,0,0,12,2,0,0,6,1,0,13924.0,7124.0,6800.0,0,64,2014,0,2,1,1,0,0,0,750,0,1
1179,1179,3082,1,3,1,0,0,0,0,1,0,1,0,0,0,0,3000,0,0,0,0,0,65,0,0,9,5,0,0,27,1,0,38414.0,22714.0,15700.0,0,37,2017,0,0,2,1,0,0,0,750,1,1
1180,1180,1630,1,3,1,0,1,2,0,2,0,1,0,0,0,0,2650,0,0,0,0,1,22,0,0,15,12,0,0,19,1,0,76087.0,32887.0,43200.0,0,26,2014,1,3,2,2,0,1,0,750,0,1
1181,1181,3257,0,1,1,0,0,0,1,0,0,1,0,1,0,0,2650,0,0,0,0,1,69,0,0,13,10,0,0,26,1,0,10154.0,2254.0,7900.0,0,51,2007,0,5,2,1,0,1,0,750,0,0
1182,1182,3258,0,2,1,0,1,1,1,1,0,0,0,0,0,0,3000,0,0,0,0,0,43,0,0,13,12,0,0,10,0,0,18804.0,15504.0,3300.0,0,27,2013,0,1,2,2,1,1,1,750,0,1
1183,1183,3382,1,3,1,0,0,0,0,0,0,0,0,0,1,0,2800,0,0,0,0,4,43,0,0,19,9,0,0,29,1,0,20691.0,12491.0,8200.0,0,29,2016,1,6,4,2,0,1,0,750,0,1
1184,1184,3414,0,0,1,0,2,0,0,1,0,0,0,0,0,0,3000,0,0,0,0,0,111,0,0,19,5,0,0,1,1,1,42578.0,15278.0,27300.0,0,43,2017,1,2,2,1,1,0,0,750,0,1
1185,1185,3688,0,1,1,0,1,2,1,1,0,1,0,0,0,0,2350,0,0,0,0,0,119,0,0,11,4,0,0,1,0,0,29024.0,15624.0,13400.0,0,59,2012,0,0,2,1,0,1,1,750,0,1
1186,1186,3729,1,3,0,0,0,2,0,1,0,0,1,0,0,0,2850,0,0,1,1,0,22,0,0,7,8,0,0,19,1,0,44178.0,18278.0,25900.0,0,32,2018,0,0,1,2,0,0,0,750,0,1
1187,1187,711,1,1,1,0,3,3,0,2,0,1,0,0,0,0,2700,0,0,0,0,0,9,0,0,23,5,1,1,8,0,0,46986.0,37886.0,9100.0,0,57,2018,0,2,2,1,0,0,1,750,0,0
1188,1188,4188,1,1,1,0,0,0,0,0,0,1,0,1,0,0,2650,0,0,0,0,0,108,0,0,12,11,0,0,1,1,0,20068.0,9368.0,10700.0,0,61,2014,0,4,1,1,0,1,0,750,0,0
1189,1189,4470,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3000,0,0,0,0,1,117,0,0,5,7,0,0,11,1,0,18736.0,4836.0,13900.0,0,37,2011,1,3,2,1,1,1,0,750,0,1
1190,1190,4608,1,2,1,0,0,1,0,1,0,0,0,0,0,0,3000,0,0,0,0,2,141,0,0,9,1,0,0,25,1,0,25562.0,18362.0,7200.0,0,58,2016,1,4,3,1,1,1,0,750,0,1
1191,1191,2933,0,4,1,0,0,0,0,0,0,0,0,0,0,0,3000,0,0,0,0,3,9,0,0,9,4,0,0,15,1,0,28495.0,11895.0,16600.0,0,60,2017,0,0,2,4,1,1,0,750,0,1
1192,1192,246,0,3,0,0,0,2,1,1,0,0,1,0,0,0,3000,0,0,1,1,0,25,0,0,7,5,0,0,16,1,0,39495.0,19095.0,20400.0,0,50,2016,0,3,1,3,0,0,0,750,0,1
1193,1193,1895,0,3,1,0,3,2,1,2,0,0,0,0,0,0,2750,0,0,0,0,1,50,0,0,16,5,0,0,30,1,0,42946.0,38746.0,4200.0,0,22,2018,1,3,3,1,1,1,0,750,0,1
1194,1194,3779,0,1,1,0,0,1,1,0,0,1,0,1,0,0,3000,0,0,0,0,2,22,0,0,7,11,0,0,1,1,0,27482.0,13382.0,14100.0,0,33,2019,0,4,2,5,0,0,0,750,1,0
1195,1195,3920,0,4,1,0,0,1,0,0,0,0,0,0,1,0,2900,0,0,0,0,0,139,1,0,18,5,0,0,3,0,0,21324.0,9624.0,11700.0,0,54,2017,1,4,2,1,0,1,0,750,0,1
1196,1196,896,0,4,1,0,0,1,1,0,0,1,0,1,0,1,3000,0,0,0,0,0,124,0,0,6,5,0,0,16,0,0,52066.0,16966.0,35100.0,1,62,2016,0,3,2,1,0,1,0,750,0,0
1197,1197,4260,0,2,1,0,0,1,1,2,0,1,0,0,0,0,3000,0,0,0,0,1,99,0,0,9,4,0,0,3,1,0,128718.0,44718.0,84000.0,0,52,2020,1,2,3,1,0,0,0,750,1,1
1198,1198,4452,0,3,0,0,0,1,1,0,0,0,0,0,0,0,2950,0,1,1,1,1,267,0,0,4,12,0,0,20,1,0,34522.0,9622.0,24900.0,0,59,2018,0,4,1,1,0,0,0,750,0,1
1199,1199,2802,1,3,1,0,1,1,0,1,0,1,0,0,0,0,2500,0,0,0,0,0,142,0,0,21,6,0,0,10,1,0,22455.0,19355.0,3100.0,0,55,2016,1,0,3,1,0,1,0,750,0,1
1200,1200,4664,1,3,1,0,0,2,0,0,0,0,0,1,1,0,2950,0,0,0,0,0,29,0,0,4,12,0,0,31,1,0,18468.0,7968.0,10500.0,0,46,2010,0,1,1,2,0,1,0,750,0,0
1201,1201,1293,0,3,1,0,0,0,1,1,0,1,0,0,0,0,3000,0,0,0,0,1,56,0,0,10,4,0,0,16,1,0,20984.0,12284.0,8700.0,1,62,2018,1,1,4,1,0,1,0,750,0,1
1202,1202,1500,0,3,1,0,0,0,1,1,0,0,0,0,1,0,2850,0,0,0,0,2,57,0,0,5,10,0,0,29,1,0,13842.0,3842.0,10000.0,0,46,2012,1,1,4,2,0,1,0,750,0,1
1203,1203,1655,1,3,1,0,0,2,0,1,0,1,0,0,0,1,3000,0,0,0,0,0,138,0,0,16,3,0,1,15,0,0,19569.0,13869.0,5700.0,0,48,2017,0,4,2,1,0,0,0,750,0,1
1204,1204,80,0,3,0,0,1,1,1,1,0,0,1,0,0,0,3000,1,0,1,1,0,75,0,0,11,8,0,0,6,0,0,22726.0,16026.0,6700.0,0,44,2019,0,1,1,1,0,0,0,750,0,1
1205,1205,133,1,4,1,0,2,1,0,1,0,0,0,0,0,0,3000,0,0,0,0,0,100,0,0,4,12,0,0,22,0,0,21666.0,13866.0,7800.0,0,67,2018,1,6,2,1,1,1,1,750,0,1
1206,1206,3472,1,1,1,0,1,2,0,1,0,1,0,0,0,0,3000,0,0,0,0,0,54,0,0,15,5,0,0,14,1,0,28760.0,13560.0,15200.0,0,22,2015,1,1,2,2,0,1,0,750,0,1
1207,1207,180,1,3,1,0,0,2,0,0,0,1,0,1,0,0,2800,0,0,0,0,1,66,0,0,14,1,0,0,14,1,0,28255.0,4355.0,23900.0,0,59,2013,0,0,2,1,0,1,0,750,0,0
1208,1208,3546,0,1,1,0,0,2,1,1,0,0,0,0,1,0,2950,0,0,0,0,1,142,0,0,10,2,0,0,26,0,0,25230.0,15430.0,9800.0,0,58,2018,0,1,2,1,0,1,1,750,0,1
1209,1209,2042,0,4,1,0,0,2,1,1,0,1,0,0,0,0,3000,0,0,0,0,0,73,0,0,8,2,0,0,14,1,0,55663.0,14663.0,41000.0,0,38,2015,1,3,2,1,0,1,0,750,0,1
1210,1210,2064,1,3,0,0,0,3,0,0,0,0,0,0,0,1,3000,0,1,1,1,0,86,0,0,4,11,0,0,23,0,0,80828.0,25028.0,55800.0,0,38,2019,0,5,1,1,0,0,0,750,0,1
1211,1211,2248,1,3,1,0,0,1,0,0,0,1,0,0,0,0,3000,0,0,0,0,0,34,0,0,4,5,0,0,13,0,0,63098.0,8998.0,54100.0,0,52,2016,1,0,2,3,0,1,1,750,0,1
1212,1212,676,1,2,1,0,1,1,0,2,0,1,0,0,0,0,3000,0,0,0,0,0,54,0,0,8,8,0,0,3,1,0,48184.0,30684.0,17500.0,0,35,2015,1,5,3,1,0,1,0,750,0,1
1213,1213,696,0,1,1,0,0,0,1,2,0,1,0,0,0,0,3000,0,0,0,0,0,84,0,0,14,12,0,0,31,1,0,43479.0,17079.0,26400.0,0,33,2011,0,1,1,1,0,1,0,750,0,1
1214,1214,4310,1,1,0,0,0,1,0,1,0,0,0,0,0,0,2800,0,1,1,1,0,2,0,0,13,6,0,0,3,0,0,41820.0,18320.0,23500.0,0,36,2015,0,0,1,1,0,0,1,750,0,1
1215,1215,971,0,3,1,0,2,1,1,2,0,1,0,0,0,0,3000,0,0,0,0,4,105,0,0,14,7,0,0,4,1,0,34754.0,29154.0,5600.0,0,44,2014,1,3,4,1,0,1,0,750,0,1
1216,1216,2670,0,4,1,0,0,0,1,2,0,1,0,0,0,0,3000,0,0,0,0,2,68,0,0,4,1,0,0,10,1,0,95625.0,34025.0,61600.0,0,67,2014,1,3,3,1,0,1,0,750,0,1
1217,1217,4513,0,3,1,0,0,0,1,2,0,1,0,0,0,0,3000,1,0,0,0,0,69,0,0,16,10,1,0,9,0,0,41774.0,34974.0,6800.0,0,59,2019,0,2,2,1,0,1,0,750,0,0
1218,1218,2778,1,3,1,0,1,1,0,2,0,0,0,0,0,0,3000,0,0,0,0,2,163,0,0,19,10,0,0,26,1,0,54983.0,34683.0,20300.0,0,58,2018,1,5,3,1,1,1,0,750,0,1
1219,1219,1454,0,1,1,0,0,0,1,1,0,0,0,0,1,0,2800,1,0,0,0,1,98,0,0,17,11,0,0,29,0,0,113318.0,23018.0,90300.0,0,38,2016,1,4,2,1,0,1,0,750,0,1
1220,1220,3224,1,2,1,0,0,1,0,0,0,1,0,0,0,0,3000,0,0,0,0,2,11,0,0,14,3,0,0,7,1,0,36549.0,7249.0,29300.0,0,27,2011,1,3,3,3,0,1,0,750,0,1
1221,1221,3284,0,3,1,0,0,2,1,1,0,1,0,0,0,0,3000,0,0,0,0,0,147,0,0,13,5,0,0,11,0,0,28226.0,15826.0,12400.0,0,63,2015,0,5,1,1,0,1,1,750,0,1
1222,1222,3467,1,3,1,0,2,2,0,1,0,1,0,0,0,1,2550,0,0,0,0,2,175,0,0,23,10,0,0,20,0,0,12497.0,5897.0,6600.0,0,59,2012,1,6,2,1,0,1,0,750,0,1
1223,1223,203,0,4,1,0,1,1,1,1,0,0,0,0,1,0,3000,0,0,0,0,0,62,0,0,12,11,0,0,5,1,0,23651.0,17051.0,6600.0,0,61,2018,1,1,2,1,0,1,0,750,0,1
1224,1224,1854,1,3,1,0,2,1,0,2,0,1,0,0,0,0,2900,1,0,0,0,3,67,0,0,16,8,0,0,11,0,0,23625.0,8925.0,14700.0,0,51,2006,1,6,4,1,0,1,0,750,0,1
1225,1225,3752,0,1,1,0,0,2,1,1,0,0,0,0,0,0,3000,0,0,0,0,0,111,0,0,8,9,0,0,18,1,0,12927.0,9827.0,3100.0,0,52,2015,1,2,2,1,1,1,0,750,0,1
1226,1226,2168,1,1,0,0,0,2,0,0,0,0,0,0,0,0,3000,0,1,1,1,0,64,0,0,9,8,0,0,7,1,0,71234.0,9234.0,62000.0,0,44,2015,0,2,1,1,0,0,0,750,0,1
1227,1227,2199,0,3,1,0,0,2,1,0,0,0,0,1,1,0,3000,0,0,0,0,3,117,0,0,13,11,0,0,2,1,0,22424.0,9724.0,12700.0,0,59,2011,0,5,2,1,0,1,0,750,0,0
1228,1228,4362,1,3,1,0,4,0,0,2,0,1,0,0,0,0,3000,0,0,0,0,4,160,0,0,7,1,0,0,12,1,0,58065.0,34065.0,24000.0,0,68,2015,1,5,5,1,0,1,0,750,0,1
1229,1229,1045,0,1,1,0,0,1,1,0,0,0,0,0,0,1,3000,0,0,0,0,1,101,0,0,19,7,0,0,26,0,0,34920.0,9620.0,25300.0,0,54,2017,1,4,2,1,1,1,0,750,0,1
1230,1230,1049,0,3,1,0,1,0,0,1,0,1,0,0,0,0,3000,0,0,0,0,1,158,0,0,17,1,1,0,29,1,0,55482.0,18582.0,36900.0,1,61,2016,0,1,2,1,0,0,0,750,1,0
1231,1231,4792,1,3,1,0,0,0,0,1,0,0,0,0,1,0,3000,0,0,0,0,0,146,0,0,17,6,0,0,10,1,0,35973.0,20073.0,15900.0,0,48,2020,1,0,2,1,0,1,0,750,0,1
1232,1232,13,0,4,0,0,0,1,1,0,0,0,0,0,0,0,3000,0,1,1,1,0,1,0,0,13,1,0,0,16,1,0,15617.0,10317.0,5300.0,0,24,2014,0,2,1,1,0,0,0,750,0,1
1233,1233,3433,0,3,1,0,0,1,1,1,0,1,0,0,0,0,3000,0,0,0,0,0,35,0,0,6,9,0,0,11,1,0,52959.0,15559.0,37400.0,0,45,2017,0,2,1,2,0,1,0,750,0,1
1234,1234,121,0,3,1,0,0,0,1,1,0,1,0,0,0,0,3000,0,0,0,0,0,239,0,0,4,4,0,0,8,1,0,89181.0,20281.0,68900.0,0,50,2019,0,0,2,1,0,1,0,750,0,1
1235,1235,3509,0,2,0,0,0,1,0,0,0,0,0,0,0,0,3000,1,1,1,1,0,139,0,0,4,1,0,0,12,0,0,33541.0,17641.0,15900.0,0,64,2016,0,5,1,1,0,0,0,750,0,1
1236,1236,349,0,2,1,0,0,0,1,2,0,1,0,0,0,0,3000,1,0,0,0,0,52,0,0,9,11,0,0,2,0,0,31177.0,24977.0,6200.0,0,29,2013,0,5,2,2,0,1,0,750,0,1
1237,1237,353,0,4,1,0,2,1,1,1,0,0,0,0,1,0,2950,0,0,0,0,5,55,0,0,14,7,0,0,24,1,0,21595.0,15595.0,6000.0,0,39,2018,1,2,4,1,0,1,0,750,0,1
1238,1238,648,0,4,1,0,1,2,1,2,0,1,0,0,0,0,3000,0,0,0,0,5,140,0,0,16,3,0,0,15,1,0,42630.0,38330.0,4300.0,0,49,2020,0,4,2,1,0,1,0,750,0,1
1239,1239,2401,0,4,1,0,0,1,1,2,0,0,0,0,1,0,3000,0,0,0,0,3,22,0,0,14,11,0,0,20,1,0,45159.0,36459.0,8700.0,0,35,2016,1,2,4,4,0,0,0,750,1,1
1240,1240,4436,0,3,1,0,0,1,0,2,0,0,0,0,0,0,3000,0,0,0,0,0,17,0,0,14,3,1,0,13,1,0,39571.0,23971.0,15600.0,1,44,2013,0,2,2,2,1,1,0,750,0,0
1241,1241,2722,1,2,1,0,1,1,0,0,0,1,0,0,0,0,3000,0,0,0,0,3,18,0,0,14,4,0,0,18,1,0,18205.0,12305.0,5900.0,1,32,2016,1,3,3,2,0,1,0,750,0,1
1242,1242,4955,0,3,1,0,0,2,1,2,0,0,0,0,0,0,3000,0,0,0,0,1,104,0,0,23,8,0,0,9,1,0,95306.0,44106.0,51200.0,0,37,2020,1,4,3,1,1,1,0,750,0,1
1243,1243,1575,1,4,1,0,0,1,0,0,0,0,0,1,1,1,3000,0,0,0,0,1,224,0,0,5,7,0,0,13,0,0,26184.0,10984.0,15200.0,0,49,2019,0,5,2,1,0,1,0,750,0,0
1244,1244,1810,1,1,1,0,0,2,0,0,0,1,0,0,0,0,3000,0,0,0,0,0,99,0,0,1,3,0,0,28,1,0,52745.0,15145.0,37600.0,0,35,2016,1,3,2,1,0,1,0,750,0,1
1245,1245,1911,0,3,1,0,1,3,1,2,0,1,0,0,0,0,3000,0,0,0,0,0,78,0,0,6,2,1,0,13,1,0,21557.0,19857.0,1700.0,0,45,2009,0,2,2,1,0,1,0,750,0,0
1246,1246,2296,1,3,1,0,0,2,0,2,1,0,0,0,0,0,3000,0,0,0,0,0,108,0,0,12,10,0,0,8,1,0,64215.0,29115.0,35100.0,0,48,2019,0,1,2,1,1,1,0,750,0,0
1247,1247,2314,0,3,0,0,0,2,0,1,0,0,1,0,0,0,2950,0,0,1,1,0,74,0,1,11,11,0,0,26,0,0,23991.0,11591.0,12400.0,0,43,2014,0,1,1,1,0,0,0,750,0,1
1248,1248,4134,1,2,1,0,0,1,0,0,0,0,0,1,0,0,2500,0,0,0,0,1,56,0,0,13,1,0,0,28,1,0,90831.0,8431.0,82400.0,0,40,2011,0,0,2,2,1,1,0,750,0,0
1249,1249,2427,1,3,1,0,0,0,0,1,0,0,0,0,1,0,3000,0,0,0,0,5,38,0,0,16,8,0,0,7,1,0,72917.0,27217.0,45700.0,0,23,2016,1,2,3,2,0,0,0,750,1,1
1250,1250,4323,1,4,1,0,1,3,0,1,0,0,0,0,0,0,2450,1,0,0,0,3,60,0,0,2,9,0,0,24,0,0,9204.0,5204.0,4000.0,0,53,2008,1,1,2,1,1,1,0,750,0,1
1251,1251,985,0,3,1,0,1,1,1,0,0,0,0,0,0,0,2850,0,0,0,0,0,333,0,0,23,5,0,1,29,0,0,52071.0,22071.0,30000.0,0,62,2020,1,2,3,1,1,0,1,750,0,1
1252,1252,4429,1,3,0,0,1,3,0,1,0,0,0,0,0,0,3000,0,1,1,1,0,106,0,0,14,2,0,0,8,1,0,29528.0,7428.0,22100.0,0,45,2016,0,4,1,1,0,0,0,750,0,1
1253,1253,1080,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3000,0,1,1,1,0,57,0,0,10,6,0,0,17,1,0,18536.0,7136.0,11400.0,0,25,2017,0,0,1,1,0,0,0,750,0,1
1254,1254,1229,1,3,1,0,0,3,0,2,1,0,0,0,0,0,3000,0,0,0,0,1,131,0,0,21,1,0,0,16,1,0,29838.0,22538.0,7300.0,0,42,2011,0,2,2,1,1,0,0,750,1,0
1255,1255,1334,1,2,1,0,2,3,0,1,0,1,0,0,0,0,3000,0,0,0,0,2,17,0,0,13,1,0,0,2,1,0,71014.0,23714.0,47300.0,0,23,2019,0,2,2,1,0,1,0,750,0,1
1256,1256,1476,0,3,1,0,0,0,1,0,0,0,0,1,0,0,2800,0,0,0,0,1,6,0,0,2,11,0,0,25,1,0,35161.0,14761.0,20400.0,0,30,2017,0,0,2,4,1,1,0,750,0,0
1257,1257,3508,0,2,1,0,1,1,1,2,0,1,0,0,0,0,3000,0,0,0,0,1,51,0,0,15,4,0,0,24,1,0,78666.0,34466.0,44200.0,0,36,2018,0,2,2,1,0,1,0,750,0,1
1258,1258,513,0,1,1,1,0,1,1,0,0,1,0,1,0,0,2400,0,0,0,0,0,47,0,0,13,10,0,0,23,1,0,6825.0,4825.0,2000.0,0,34,2008,0,2,2,3,0,0,0,750,1,0
1259,1259,2179,1,3,1,1,0,3,0,0,0,1,0,1,0,0,2750,0,0,0,0,0,9,0,0,16,11,0,0,14,1,0,31550.0,8550.0,23000.0,0,20,2017,0,3,1,4,0,1,0,750,0,0
1260,1260,959,1,4,1,0,0,0,0,0,0,1,0,1,0,0,3000,0,0,0,0,0,106,0,0,19,8,0,0,21,1,0,27825.0,4025.0,23800.0,0,48,2015,0,2,2,1,0,1,0,750,0,0
1261,1261,664,0,3,1,0,1,1,1,2,0,1,0,0,0,0,3000,0,0,0,0,0,129,0,0,15,1,0,0,10,1,0,31882.0,21582.0,10300.0,0,69,2012,1,3,3,1,0,1,0,750,0,1
1262,1262,720,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3000,0,1,1,1,1,42,0,0,17,1,0,0,28,1,0,13824.0,8524.0,5300.0,0,33,2018,0,0,1,2,0,0,0,750,0,1
1263,1263,2330,0,1,1,0,0,1,0,0,0,1,0,1,0,1,3000,0,0,0,0,0,107,0,0,4,9,0,0,21,0,0,193917.0,10817.0,183100.0,0,32,2015,0,5,1,1,0,1,0,750,0,0
1264,1264,899,0,2,1,0,1,0,1,2,1,0,0,0,0,0,3000,0,0,0,0,0,69,0,0,9,3,0,0,14,1,0,34142.0,20342.0,13800.0,0,41,2008,0,3,2,1,1,1,0,750,0,0
1265,1265,931,1,4,0,0,1,2,0,1,0,0,1,0,0,1,3000,0,0,1,1,0,99,0,0,10,1,0,0,17,0,0,16558.0,11058.0,5500.0,0,58,2016,0,3,1,1,0,0,0,750,0,1
1266,1266,4373,0,1,0,0,0,0,1,1,0,0,1,0,0,0,3000,0,0,1,1,0,52,0,0,5,8,0,0,2,1,0,36364.0,12564.0,23800.0,0,39,2015,0,4,1,1,0,0,0,750,0,1
1267,1267,1117,1,4,1,0,0,0,0,1,0,0,0,0,0,0,3000,0,0,0,0,0,127,0,0,13,5,0,0,4,1,0,31344.0,17644.0,13700.0,0,40,2017,0,5,1,1,1,1,0,750,0,1
1268,1268,4496,1,3,1,0,0,2,0,1,0,0,0,0,1,0,3000,0,0,0,0,1,151,0,0,9,10,0,0,31,1,0,40757.0,19657.0,21100.0,0,55,2017,0,3,2,1,0,1,0,750,0,1
1269,1269,4522,1,1,1,0,0,1,0,0,0,1,0,1,0,0,3000,0,0,0,0,3,56,1,0,14,8,0,0,18,0,0,22974.0,3574.0,19400.0,0,29,2017,0,6,2,2,0,1,0,750,0,0
1270,1270,2806,0,1,1,0,0,3,1,0,0,0,0,0,1,0,3000,0,0,0,0,1,80,0,0,11,4,0,0,14,1,0,64071.0,10771.0,53300.0,0,47,2015,1,6,3,1,0,1,0,750,0,1
1271,1271,2853,0,3,1,0,0,1,1,0,0,0,0,1,1,0,3000,0,0,0,0,2,39,0,0,13,11,0,0,24,0,0,29932.0,13832.0,16100.0,0,37,2016,0,6,2,2,0,1,1,750,0,0
1272,1272,3194,0,2,1,0,0,1,1,1,0,0,0,0,1,0,3000,0,0,0,0,4,39,0,0,10,8,0,1,4,1,0,29428.0,20228.0,9200.0,0,42,2016,1,6,2,1,0,0,0,750,0,1
1273,1273,3222,1,1,1,0,1,1,0,2,0,1,0,0,0,1,3000,0,0,0,0,1,3,0,0,6,4,0,0,3,0,0,42877.0,33777.0,9100.0,0,18,2015,0,2,2,3,0,1,0,750,0,1
1274,1274,230,1,3,1,0,0,2,0,1,0,1,0,0,0,0,3000,0,0,0,0,0,97,0,0,16,6,0,0,11,1,0,17950.0,8350.0,9600.0,0,45,2017,1,1,3,1,0,1,0,750,0,1
1275,1275,3921,0,3,1,0,2,1,1,1,0,0,0,0,1,0,3000,0,0,0,0,0,131,0,0,5,11,0,0,28,0,1,55880.0,12980.0,42900.0,0,43,2018,1,3,2,1,0,0,1,750,0,1
1276,1276,4007,1,3,1,0,0,1,0,2,0,1,0,0,0,1,2700,0,0,0,0,0,41,0,0,10,4,0,0,17,0,0,37129.0,35329.0,1800.0,0,63,2016,0,2,1,2,0,1,0,750,0,1
1277,1277,4118,0,3,1,0,0,0,1,0,0,1,0,1,0,0,3000,0,0,0,0,0,89,0,0,11,7,0,0,17,1,0,22600.0,1000.0,21600.0,0,66,2010,0,2,1,1,0,1,0,750,0,0
1278,1278,937,0,3,1,0,0,1,0,0,0,0,0,1,1,0,2900,0,0,0,0,0,35,0,0,18,7,0,0,12,1,0,41278.0,11578.0,29700.0,0,22,2018,0,4,1,3,0,1,0,750,0,0
1279,1279,2543,0,3,0,0,0,1,1,1,0,0,1,0,0,0,2750,0,0,1,1,0,144,0,0,17,3,0,0,10,1,0,35441.0,13041.0,22400.0,0,53,2017,0,6,1,1,0,0,0,750,0,1
1280,1280,4721,1,3,1,0,1,0,0,2,0,1,0,0,0,0,3000,0,0,0,0,0,199,0,0,13,7,0,0,4,1,0,43345.0,36945.0,6400.0,0,45,2019,1,3,3,1,0,1,0,750,0,1
1281,1281,1468,1,2,1,0,0,1,0,0,0,1,0,1,0,0,3000,0,0,0,0,0,165,0,1,16,3,0,0,17,0,0,49448.0,8548.0,40900.0,0,49,2020,0,6,1,1,0,1,0,750,0,0
1282,1282,3056,0,3,1,0,2,2,1,1,0,0,0,0,0,0,3000,0,0,0,0,2,90,0,0,7,1,0,0,25,1,0,13549.0,8149.0,5400.0,0,32,2008,1,4,2,1,1,1,0,750,0,1
1283,1283,1506,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3000,0,1,1,1,0,104,0,0,11,2,0,0,25,1,0,56188.0,10288.0,45900.0,1,53,2017,0,0,1,1,0,0,0,750,0,1
1284,1284,3107,0,0,0,0,0,1,1,1,0,0,1,0,0,0,3000,0,0,1,1,0,185,0,0,11,5,0,0,20,1,0,27595.0,23495.0,4100.0,0,60,2018,0,0,1,1,0,0,0,750,0,1
1285,1285,3393,0,2,1,0,0,0,1,1,0,0,0,0,1,0,3000,0,0,0,0,1,124,0,0,11,10,0,0,14,1,0,14690.0,6490.0,8200.0,0,60,2009,1,0,2,1,0,1,0,750,0,1
1286,1286,3502,1,4,1,0,0,3,0,1,0,1,0,0,0,0,3000,0,0,0,0,1,53,0,0,3,11,0,0,28,0,0,15658.0,12458.0,3200.0,0,59,2014,1,3,2,1,0,1,1,750,0,1
1287,1287,3526,0,4,1,0,0,0,1,0,0,1,0,1,0,0,3000,0,0,0,0,3,158,0,0,14,7,0,0,30,1,0,27405.0,10705.0,16700.0,0,48,2016,0,1,2,1,0,1,0,750,0,0
1288,1288,15,1,1,1,0,0,2,0,0,0,0,0,0,1,0,3000,1,0,0,0,0,93,0,0,22,2,0,0,22,0,0,120155.0,15055.0,105100.0,0,26,2018,0,4,2,1,0,1,0,750,0,1
1289,1289,4077,0,1,1,0,0,2,1,0,0,1,0,0,0,1,3000,0,0,0,0,2,205,0,0,20,7,0,1,14,0,0,30656.0,11056.0,19600.0,0,43,2019,0,6,2,1,0,0,0,750,0,1
1290,1290,789,1,3,1,0,0,3,0,0,0,0,0,1,1,0,2900,1,0,0,0,0,127,0,0,21,1,0,0,11,0,0,19786.0,10486.0,9300.0,0,42,2013,0,4,1,1,0,1,0,750,0,0
1291,1291,2707,1,1,1,0,0,2,0,0,0,1,0,1,0,0,3000,0,0,0,0,1,58,0,0,9,7,0,1,14,1,0,23114.0,15614.0,7500.0,0,44,2015,0,6,2,1,0,0,0,750,0,0
1292,1292,1159,1,3,1,0,0,1,0,1,0,1,0,0,0,0,3000,0,0,0,0,2,63,0,0,16,1,0,0,2,1,0,18594.0,1394.0,17200.0,0,38,2015,0,2,2,1,0,1,0,750,0,1
1293,1293,1188,1,3,0,0,0,0,0,1,0,0,1,0,0,0,2600,0,0,1,1,0,91,0,0,12,10,0,0,13,1,0,35345.0,19145.0,16200.0,0,40,2016,0,6,1,1,0,0,0,750,0,1
1294,1294,4651,1,1,1,0,0,0,0,0,0,0,0,0,1,0,3000,1,0,0,0,0,120,0,0,8,5,0,0,6,0,1,26970.0,10170.0,16800.0,0,54,2020,0,0,2,1,0,0,0,750,0,1
