,policy_id,authorities_contacted_none,policy_liability,customer_gender_female,fraud,incident_severity,total_claim_amount,driver_relationship_child,policy_state_az,police_report_available,driver_relationship_self,authorities_contacted_police,num_witnesses,collision_type_front,vehicle_claim,incident_day,incident_type_breakin,policy_state_nv,policy_state_or,injury_claim,num_vehicles_involved,incident_type_collision,policy_state_ca,num_claims_past_year,incident_hour,collision_type_side,incident_month,policy_annual_premium,months_as_customer,num_insurers_past_5_years,policy_deductable,incident_type_theft,num_injuries,customer_gender_male,authorities_contacted_ambulance,customer_education,driver_relationship_spouse,policy_state_wa,collision_type_rear,incident_dow,policy_state_id,auto_year,driver_relationship_na,customer_age,authorities_contacted_fire,driver_relationship_other,collision_type_na
1598,601,0,1,0,0,0,17500.0,0,0,0,0,1,2,1,17500.0,26,0,0,0,0.0,2,1,1,0,16,0,3,3000,143,1,750,0,0,1,0,3,1,0,0,1,0,2015,0,34,0,0,0
1599,4073,0,1,0,0,1,21500.0,0,0,0,0,1,0,0,21500.0,2,0,0,0,0.0,1,0,0,0,12,0,7,3000,256,1,750,1,0,1,0,1,0,1,0,1,0,2018,1,41,0,0,1
1600,4121,1,0,0,0,0,10000.0,0,0,0,1,0,0,0,10000.0,14,0,0,0,0.0,1,1,1,0,7,1,10,2650,80,1,750,0,0,1,0,3,0,0,0,0,0,2016,0,54,0,0,0
1601,4211,0,0,1,0,1,18500.0,0,0,0,0,1,3,1,18500.0,20,0,0,0,0.0,2,1,1,0,2,0,6,3000,78,1,750,0,0,0,0,4,0,0,0,3,0,2018,0,63,0,1,0
1602,922,0,2,0,0,2,35500.0,0,0,1,1,1,2,1,20500.0,19,0,0,0,15000.0,3,1,0,0,18,0,8,3000,54,2,750,0,4,1,0,2,0,1,0,0,0,2013,0,61,0,0,0
1603,4430,1,0,0,0,0,10500.0,0,0,0,1,0,0,1,10500.0,3,0,0,0,0.0,1,1,1,0,5,0,6,3000,239,1,750,0,0,1,0,3,0,0,0,0,0,2014,0,51,0,0,0
1604,2804,0,0,0,0,1,25000.0,0,1,1,0,1,1,0,25000.0,20,0,0,0,0.0,2,1,0,1,18,0,6,3000,73,1,750,0,0,1,0,3,1,0,1,3,0,2018,0,74,0,0,0
1605,2892,0,1,0,0,1,16500.0,0,0,0,0,1,0,0,16500.0,12,0,0,0,0.0,1,0,0,1,7,0,9,3000,311,1,750,1,0,1,0,1,0,1,0,3,0,2019,1,74,0,0,1
1606,4964,1,1,1,0,0,10000.0,0,0,0,1,0,3,1,10000.0,22,0,1,0,0.0,2,1,0,0,16,0,10,3000,99,1,750,0,0,0,0,3,0,0,0,1,0,2018,0,35,0,0,0
1607,1581,0,1,0,0,2,61000.0,0,0,1,1,1,1,1,36000.0,8,0,1,0,25000.0,3,1,0,0,17,0,2,3000,32,2,750,0,1,1,0,3,0,0,0,4,0,2019,0,49,0,0,0
1608,1633,1,1,1,0,0,13500.0,0,0,0,1,0,1,1,13500.0,21,0,0,0,0.0,2,1,1,0,8,0,1,2650,46,2,750,0,0,0,0,3,0,0,0,0,0,2019,0,59,0,0,0
1609,3464,0,1,0,0,2,90500.0,0,0,0,0,0,4,0,40500.0,5,0,0,0,50000.0,2,1,0,0,6,0,8,3000,27,4,750,0,3,1,0,0,0,1,1,0,0,2019,0,30,1,1,0
1610,170,0,0,0,0,0,19000.0,0,0,1,0,1,3,0,19000.0,8,0,0,0,0.0,4,1,1,0,4,1,2,3000,156,1,750,0,0,1,0,3,1,0,0,4,0,2020,0,47,0,0,0
1611,1865,0,0,1,0,1,7000.0,0,0,0,0,1,0,0,7000.0,13,0,0,0,0.0,1,0,1,0,16,0,11,3000,117,1,750,1,0,0,0,4,0,0,0,2,0,2004,1,35,0,0,1
1612,1890,0,1,1,0,0,14000.0,0,0,1,1,1,1,0,14000.0,1,0,0,0,0.0,3,1,0,0,12,1,1,3000,139,1,750,0,0,0,0,3,0,1,0,1,0,2017,0,43,0,0,0
1613,301,0,0,0,0,0,15000.0,0,1,1,1,1,2,0,15000.0,13,0,0,0,0.0,3,1,0,0,2,1,7,2850,30,2,750,0,0,1,0,3,0,0,0,5,0,2015,0,34,0,0,0
1614,399,0,2,1,0,2,42500.0,0,0,0,1,1,2,0,40000.0,26,0,0,0,2500.0,2,1,1,0,10,0,5,3000,6,1,750,0,1,0,0,3,0,0,1,6,0,2019,0,20,0,0,0
1615,2123,1,0,0,0,0,12000.0,0,0,0,1,0,2,0,12000.0,3,0,0,0,0.0,2,1,1,0,20,1,10,3000,232,1,750,0,0,1,0,3,0,0,0,3,0,2019,0,45,0,0,0
1616,496,0,2,1,0,0,14000.0,0,0,0,0,1,0,0,14000.0,27,1,0,0,0.0,1,0,1,0,16,0,10,2900,88,1,750,0,0,0,0,3,0,0,0,6,0,2019,1,59,0,0,1
1617,683,1,1,0,1,0,16000.0,0,0,0,1,0,0,0,16000.0,16,0,0,0,0.0,2,1,1,0,15,0,11,3000,89,1,750,0,0,1,0,1,0,0,1,5,0,2020,0,34,0,0,0
1618,751,0,0,1,0,2,42500.0,0,0,0,1,0,0,0,35500.0,10,0,0,0,7000.0,2,1,1,0,9,0,2,3000,165,1,750,0,1,0,0,3,0,0,1,6,0,2016,0,68,1,0,0
1619,803,1,0,1,0,0,8500.0,0,1,0,0,0,0,1,8500.0,6,0,0,0,0.0,2,1,0,0,18,0,12,2650,12,3,750,0,0,0,0,1,0,0,0,4,0,2013,0,18,0,1,0
1620,885,1,1,0,0,0,18000.0,0,0,0,1,0,0,0,18000.0,1,0,0,0,0.0,2,1,0,0,15,1,5,3000,6,4,750,0,0,1,0,0,0,1,0,2,0,2018,0,19,0,0,0
1621,4381,0,3,0,0,1,45000.0,0,0,1,1,1,2,1,19000.0,7,0,0,0,26000.0,2,1,0,0,9,0,11,3000,50,2,750,0,1,1,0,2,0,1,0,3,0,2019,0,40,0,0,0
1622,2813,0,3,0,0,0,10500.0,0,0,1,1,1,0,1,10500.0,8,0,0,0,0.0,1,1,1,0,1,0,10,2850,46,3,750,0,0,1,0,3,0,0,0,1,0,2012,0,22,0,0,0
1623,4586,0,3,0,0,0,3000.0,0,0,0,1,1,0,1,3000.0,1,0,0,0,0.0,1,1,0,0,14,0,3,3000,309,1,750,0,0,1,0,4,0,1,0,4,0,2013,0,55,0,0,0
1624,2850,1,1,1,0,0,15000.0,0,0,0,1,0,0,0,15000.0,13,0,0,0,0.0,2,1,1,0,12,1,7,2700,13,3,750,0,0,0,0,3,0,0,0,5,0,2015,0,23,0,0,0
1625,1214,0,2,0,0,1,10000.0,0,0,0,1,1,1,0,10000.0,16,0,0,0,0.0,2,1,0,0,15,1,1,3000,98,1,750,0,0,1,0,4,0,1,0,2,0,2013,0,38,0,0,0
1626,1301,1,3,1,0,0,5500.0,0,0,0,1,0,0,1,5500.0,5,0,0,0,0.0,1,1,0,0,16,0,6,2650,43,3,750,0,0,0,0,1,0,1,0,2,0,2005,0,50,0,0,0
1627,1724,0,2,0,0,0,12500.0,0,0,0,0,1,0,0,12500.0,3,1,0,0,0.0,1,0,1,1,9,0,10,3000,141,1,750,0,0,1,0,2,0,0,0,3,0,2016,1,69,0,0,1
1628,76,0,3,0,0,0,16000.0,0,0,0,1,1,1,0,9000.0,27,0,1,0,7000.0,2,1,0,0,6,0,3,3000,140,1,750,0,1,1,0,4,0,0,1,2,0,2011,0,51,0,0,0
1629,1873,1,3,1,0,0,11000.0,0,0,0,1,0,2,0,11000.0,2,0,0,0,0.0,2,1,1,0,19,1,5,3000,20,2,750,0,0,0,0,3,0,0,0,3,0,2016,0,54,0,0,0
1630,271,0,0,1,0,0,12500.0,0,0,1,1,1,2,0,12500.0,26,0,0,0,0.0,3,1,1,0,0,1,9,2700,179,1,750,0,0,0,0,1,0,0,0,3,0,2016,0,61,0,0,0
1631,645,0,0,1,0,0,4000.0,0,0,0,0,1,0,0,4000.0,15,1,0,0,0.0,1,0,1,0,12,0,11,3000,62,1,750,0,0,0,0,3,0,0,0,4,0,2014,1,48,0,0,1
1632,4037,0,0,0,0,2,63000.0,0,0,0,1,0,0,0,33000.0,28,0,0,0,30000.0,2,1,1,0,16,1,7,2700,90,1,750,0,3,1,0,3,0,0,0,6,0,2018,0,39,1,0,0
1633,2446,0,2,1,0,1,13500.0,0,0,0,0,1,0,0,13500.0,2,0,0,0,0.0,1,0,1,0,5,0,3,2750,15,1,750,1,0,0,0,3,0,0,0,5,0,2017,1,33,0,0,1
1634,1011,1,2,1,0,0,8500.0,0,0,0,1,0,0,1,8500.0,3,0,0,0,0.0,2,1,1,0,16,0,12,3000,152,1,750,0,0,0,0,3,0,0,0,1,0,2015,0,55,0,0,0
1635,1013,0,0,0,0,0,1500.0,0,0,0,0,1,0,0,1500.0,26,1,0,0,0.0,1,0,1,0,21,0,5,2700,72,1,750,0,0,1,0,2,0,0,0,6,0,2005,1,46,0,0,1
1636,1086,0,1,0,0,1,41500.0,0,0,0,1,1,0,1,16500.0,15,0,0,0,25000.0,2,1,1,0,10,0,3,2650,30,3,750,0,1,1,0,3,0,0,0,4,0,2015,0,38,0,0,0
1637,1289,0,1,0,0,1,21500.0,0,0,0,1,1,0,1,21500.0,28,0,0,0,0.0,2,1,1,0,11,0,10,3000,168,1,750,0,0,1,0,1,0,0,0,0,0,2014,0,57,0,0,0
1638,100,0,1,0,0,1,12500.0,0,0,0,1,0,0,0,12500.0,4,0,0,0,0.0,2,1,0,0,11,0,6,3000,83,1,750,0,0,1,1,4,0,1,1,1,0,2007,0,43,0,0,0
1639,375,0,2,0,1,1,18500.0,0,0,0,1,1,0,1,18500.0,3,0,0,0,0.0,2,1,1,0,19,0,1,3000,1,3,750,0,0,1,0,3,0,0,0,3,0,2016,0,20,0,0,0
1640,405,0,0,0,0,2,39000.0,0,0,0,1,0,3,0,35000.0,4,0,0,0,4000.0,2,1,1,0,4,1,2,3000,264,1,750,0,1,1,0,1,0,0,0,0,0,2017,0,56,1,0,0
1641,814,0,1,0,0,2,46500.0,0,0,1,1,1,0,0,39000.0,2,0,0,0,7500.0,3,1,1,0,11,0,12,3000,150,1,750,0,1,1,0,3,0,0,1,0,0,2020,0,73,0,0,0
1642,2468,0,0,0,0,1,8500.0,0,0,0,1,1,0,0,8500.0,11,0,0,0,0.0,2,1,1,0,7,1,12,2950,58,1,750,0,0,1,0,3,0,0,0,2,0,2014,0,33,0,0,0
1643,859,0,0,1,0,1,13000.0,1,1,0,0,1,0,1,13000.0,31,0,0,0,0.0,1,1,0,0,14,0,12,3000,95,1,750,0,0,0,0,3,0,0,0,1,0,2016,0,52,0,0,0
1644,2789,0,1,1,0,1,44000.0,1,0,1,0,1,2,0,19000.0,20,0,1,0,25000.0,3,1,0,0,11,0,1,2900,241,1,750,0,1,0,0,3,0,0,1,6,0,2018,0,49,0,0,0
1645,1190,1,0,0,0,0,11000.0,0,1,0,1,0,2,0,11000.0,14,0,0,0,0.0,2,1,0,0,8,0,10,2650,66,1,750,0,0,1,0,1,0,0,1,0,0,2016,0,55,0,0,0
1646,1326,0,1,0,0,2,53000.0,0,0,0,1,0,0,0,34000.0,23,0,0,0,19000.0,2,1,1,0,15,1,1,3000,29,2,750,0,1,1,0,3,0,0,0,2,0,2017,0,29,1,0,0
1647,3431,0,0,0,0,1,17000.0,0,0,0,1,1,0,1,17000.0,10,0,0,0,0.0,2,1,1,0,3,0,1,2650,7,5,750,0,0,1,0,3,0,0,0,3,0,2017,0,36,0,0,0
1648,103,0,1,0,0,1,34500.0,0,0,1,1,1,1,0,17500.0,7,0,0,0,17000.0,2,1,1,0,12,0,12,3000,239,1,750,0,2,1,0,1,0,0,1,5,0,2020,0,59,0,0,0
1649,2132,1,1,0,0,0,12000.0,0,0,0,1,0,0,1,12000.0,19,0,0,0,0.0,1,1,1,0,10,0,9,3000,16,3,750,0,0,1,0,2,0,0,0,3,0,2019,0,60,0,0,0
1650,4028,0,1,1,0,2,22000.0,0,0,1,1,1,2,1,22000.0,16,0,1,0,0.0,3,1,0,0,3,0,1,3000,84,1,750,0,0,0,0,4,0,0,0,2,0,2012,0,44,0,0,0
1651,804,0,0,1,0,0,5000.0,0,1,0,0,1,0,0,5000.0,24,1,0,0,0.0,1,0,0,0,9,0,7,3000,192,1,750,0,0,0,0,3,0,0,0,2,0,2012,1,61,0,0,1
1652,808,1,2,1,0,0,17500.0,0,0,0,1,0,1,1,11000.0,21,0,0,0,6500.0,2,1,1,0,22,0,10,3000,107,1,750,0,1,0,0,1,0,0,0,0,0,2011,0,30,0,0,0
1653,828,0,0,0,0,2,52500.0,0,0,1,1,1,1,1,33500.0,20,0,0,0,19000.0,3,1,1,0,5,0,5,3000,106,1,750,0,3,1,0,3,0,0,0,0,0,2018,0,43,0,0,0
1654,2734,0,1,1,0,1,2000.0,0,0,1,1,1,0,1,2000.0,1,0,0,0,0.0,3,1,1,0,5,0,11,3000,40,2,750,0,0,0,0,3,0,0,0,4,0,2009,0,25,0,0,0
1655,2970,0,1,0,0,0,10000.0,0,0,0,0,1,0,0,10000.0,27,1,0,0,0.0,1,0,1,0,15,0,5,3000,159,1,750,0,0,1,0,0,0,0,0,0,0,2018,1,37,0,0,1
1656,1517,0,3,1,0,1,16000.0,0,0,0,0,1,1,0,16000.0,29,0,0,0,0.0,1,0,0,0,13,0,5,3000,51,2,750,1,0,0,0,1,0,1,0,2,0,2016,1,46,0,0,1
1657,3310,0,2,0,0,1,43000.0,0,0,1,1,1,1,1,13000.0,13,0,0,0,30000.0,3,1,1,0,5,0,2,3000,120,1,750,0,1,1,0,3,0,0,0,2,0,2018,0,56,0,0,0
1658,1685,0,1,1,0,2,69000.0,0,0,0,1,1,0,0,37000.0,10,0,0,1,32000.0,2,1,0,0,17,0,5,2600,49,2,750,0,4,0,0,3,0,0,1,4,0,2017,0,61,0,0,0
1659,3680,0,2,0,0,1,8000.0,0,0,0,1,0,0,1,8000.0,17,0,0,0,0.0,1,1,1,0,10,0,5,3000,5,1,750,0,0,1,1,3,0,0,0,4,0,2014,0,48,0,0,0
1660,556,1,1,0,0,0,13500.0,0,0,0,1,0,1,1,13500.0,1,0,0,1,0.0,2,1,0,0,13,0,12,2550,146,1,750,0,0,1,0,4,0,0,0,6,0,2017,0,58,0,0,0
1661,4039,0,0,0,0,1,18000.0,0,0,0,1,1,0,1,18000.0,22,0,0,0,0.0,2,1,1,0,15,0,10,2900,12,3,750,0,0,1,0,1,0,0,0,1,0,2019,0,33,0,0,0
1662,731,1,1,0,0,0,14000.0,0,0,0,1,0,1,1,14000.0,3,0,0,0,0.0,2,1,1,0,12,0,11,3000,155,1,750,0,0,1,0,4,0,0,0,6,0,2019,0,72,0,0,0
1663,907,0,2,1,0,1,13000.0,0,0,0,1,1,1,0,13000.0,13,0,0,1,0.0,2,1,0,0,11,1,11,2800,341,1,750,0,0,0,0,4,0,0,0,2,0,2017,0,67,0,0,0
1664,4399,0,0,0,0,2,33000.0,0,0,1,0,1,2,1,33000.0,24,0,0,0,0.0,4,1,1,0,3,0,12,3000,32,1,850,0,0,1,0,3,1,0,0,1,0,2014,0,44,0,0,0
1665,2679,0,1,0,0,1,13500.0,0,0,0,1,1,0,1,13500.0,28,0,0,0,0.0,2,1,1,0,13,0,11,3000,186,1,750,0,0,1,0,3,0,0,0,3,0,2017,0,39,0,0,0
1666,1125,0,1,0,0,2,38000.0,0,1,0,1,0,0,0,38000.0,25,0,0,0,0.0,1,1,0,0,16,1,12,3000,54,1,750,0,0,1,0,4,0,0,0,2,0,2017,0,43,1,0,0
1667,2838,0,3,0,0,2,49500.0,0,0,1,1,1,1,1,31000.0,25,0,0,0,18500.0,3,1,1,0,9,0,10,3000,55,1,750,0,1,1,0,4,0,0,0,4,0,2017,0,54,0,0,0
1668,2871,0,2,0,0,2,48500.0,0,0,1,1,1,3,1,36500.0,18,0,0,1,12000.0,3,1,0,0,6,0,3,2950,81,1,750,0,3,1,0,3,0,0,0,0,0,2016,0,42,0,0,0
1669,1303,0,2,0,0,1,41000.0,0,0,1,1,1,1,0,16000.0,11,0,0,0,25000.0,2,1,0,0,6,0,3,3000,86,1,750,0,1,1,0,3,0,1,1,0,0,2014,0,35,0,0,0
1670,1825,1,3,0,0,0,1000.0,0,0,0,1,0,0,1,1000.0,8,0,0,0,0.0,2,1,1,0,14,0,12,2450,4,4,750,0,0,1,0,1,0,0,0,6,0,2005,0,19,0,0,0
1671,196,0,0,1,0,0,13500.0,0,0,0,1,1,0,1,13500.0,25,0,0,0,0.0,2,1,1,0,7,0,4,2400,119,1,750,0,0,0,0,3,0,0,0,3,0,2015,0,66,0,0,0
1672,226,0,2,1,0,1,19500.0,0,0,1,1,1,2,0,19500.0,29,0,0,0,0.0,2,1,1,0,14,1,9,3000,39,1,750,0,0,0,0,1,0,0,0,6,0,2019,0,25,0,0,0
1673,2083,0,1,0,0,1,17000.0,1,0,1,0,1,0,0,17000.0,15,0,0,0,0.0,3,1,1,0,15,0,3,2650,73,1,750,0,0,1,0,3,0,0,1,4,0,2019,0,58,0,0,0
1674,2158,0,3,0,1,0,16000.0,0,0,0,0,1,0,0,16000.0,20,1,0,0,0.0,1,0,0,0,13,0,6,3000,5,5,750,0,0,1,0,3,0,1,0,3,0,2018,1,21,0,0,1
1675,3966,0,1,1,0,1,19500.0,0,0,0,0,1,0,0,19500.0,24,0,0,0,0.0,1,0,0,0,17,0,8,3000,179,1,750,1,0,0,0,1,0,1,0,5,0,2016,1,60,0,0,1
1676,2394,0,2,0,0,2,49000.0,0,0,1,1,1,1,1,43000.0,15,0,0,0,6000.0,3,1,1,0,18,0,11,2900,74,1,750,0,1,1,0,3,0,0,0,4,0,2020,0,27,0,0,0
1677,2506,0,1,1,0,2,36000.0,0,0,1,1,1,3,1,36000.0,25,0,0,0,0.0,3,1,0,0,18,0,9,2800,22,4,750,0,0,0,0,3,0,1,0,2,0,2017,0,35,0,0,0
1678,892,0,0,1,0,2,46500.0,0,0,1,0,1,3,1,30500.0,13,0,0,0,16000.0,4,1,1,0,7,0,8,2650,77,1,750,0,2,0,0,4,1,0,0,1,0,2017,0,62,0,0,0
1679,2590,1,1,0,0,0,17500.0,0,0,0,1,0,0,1,17500.0,5,0,0,0,0.0,2,1,0,0,14,0,11,2900,121,1,750,0,0,1,0,1,0,1,0,1,0,2017,0,45,0,0,0
1680,2597,0,0,0,0,0,7000.0,0,0,1,1,1,2,0,7000.0,31,0,0,0,0.0,3,1,1,0,16,1,7,2950,57,2,750,0,0,1,0,4,0,0,0,2,0,2016,0,47,0,0,0
1681,4642,0,1,0,0,0,11500.0,1,0,1,0,1,2,1,11500.0,29,0,0,0,0.0,3,1,0,0,0,0,10,2700,119,1,750,0,0,1,0,4,0,1,0,1,0,2014,0,50,0,0,0
1682,4763,0,3,0,0,1,13500.0,0,0,1,0,1,2,1,13500.0,20,0,0,0,0.0,2,1,0,0,5,0,3,3000,60,1,750,0,0,1,0,3,1,1,0,2,0,2017,0,45,0,0,0
1683,4897,0,1,0,0,1,38000.0,0,0,1,1,1,0,0,13000.0,23,0,0,0,25000.0,2,1,0,0,18,1,1,2950,60,1,750,0,1,1,0,4,0,1,0,2,0,2017,0,42,0,0,0
1684,3265,0,0,0,0,2,39500.0,0,1,1,1,1,2,1,33500.0,2,0,0,0,6000.0,3,1,0,0,11,0,12,3000,47,2,750,0,1,1,0,2,0,0,0,0,0,2017,0,69,0,0,0
1685,23,1,1,0,0,0,14000.0,0,0,0,1,0,0,0,14000.0,15,0,0,0,0.0,1,1,1,0,12,0,4,3000,98,1,750,0,0,1,0,3,0,0,1,0,0,2016,0,52,0,0,0
1686,1913,0,1,0,0,1,23000.0,0,0,0,1,1,1,1,23000.0,9,0,0,0,0.0,2,1,1,0,7,0,3,3000,80,1,750,0,0,1,0,2,0,0,0,5,0,2020,0,26,0,0,0
1687,3922,0,1,1,0,1,15500.0,0,0,0,0,1,0,0,15500.0,14,0,1,0,0.0,1,0,0,0,4,0,11,2700,109,1,750,1,0,0,0,4,0,0,0,3,0,2018,1,42,0,0,1
1688,4122,0,2,0,0,1,28500.0,0,0,0,0,1,0,0,28500.0,8,0,0,0,0.0,1,0,1,0,14,0,11,2750,192,1,750,1,0,1,0,1,0,0,0,4,0,2020,1,55,0,0,1
1689,2599,0,0,0,0,1,16500.0,0,0,1,1,1,0,0,2000.0,24,0,0,0,14500.0,3,1,1,0,17,1,4,2900,28,4,750,0,1,1,0,3,0,0,0,2,0,2010,0,48,0,0,0
1690,2720,1,0,0,0,0,11500.0,0,1,0,0,0,0,1,11500.0,13,0,0,0,0.0,2,1,0,0,1,0,5,2400,55,1,750,0,0,1,0,4,0,0,0,0,0,2013,0,71,0,1,0
1691,4804,0,1,0,0,2,44500.0,0,0,1,1,1,0,0,27500.0,23,0,0,1,17000.0,3,1,0,0,15,0,10,3000,31,2,750,0,1,1,0,3,0,0,1,2,0,2014,0,43,0,0,0
1692,1494,0,1,0,0,0,7500.0,0,0,0,1,1,1,0,7500.0,23,0,1,0,0.0,2,1,0,0,17,1,8,3000,43,1,750,0,0,1,0,3,0,0,0,4,0,2013,0,54,0,0,0
1693,4961,0,2,1,0,1,18500.0,0,0,1,1,1,0,1,18500.0,15,0,0,0,0.0,3,1,1,0,13,0,11,3000,80,1,750,0,0,0,0,1,0,0,0,4,0,2017,0,26,0,0,0
1694,1823,1,0,0,0,0,9000.0,0,0,0,1,0,2,1,9000.0,4,0,0,0,0.0,2,1,1,0,9,0,10,3000,133,1,750,0,0,1,0,4,0,0,0,4,0,2018,0,46,0,0,0
1695,2046,0,0,0,0,2,50500.0,0,0,1,1,1,1,1,38500.0,24,0,0,0,12000.0,3,1,1,0,15,0,12,3000,154,1,750,0,4,1,0,3,0,0,0,1,0,2019,0,48,0,0,0
1696,2254,0,1,1,0,1,39000.0,0,0,0,1,1,0,1,21500.0,13,0,1,0,17500.0,2,1,0,0,15,0,6,2900,268,1,750,0,2,0,0,3,0,0,0,3,0,2017,0,52,0,0,0
1697,4167,0,1,0,0,2,32000.0,0,0,1,1,1,0,0,32000.0,9,0,0,0,0.0,3,1,1,1,19,1,3,3000,139,1,750,0,0,1,0,1,0,0,0,5,0,2017,0,57,0,0,0
1698,791,0,2,0,0,2,37500.0,0,0,0,1,1,1,0,37500.0,1,0,0,0,0.0,2,1,1,0,12,0,2,3000,181,1,750,0,0,1,0,3,0,0,1,4,0,2017,0,68,0,0,0
1699,817,0,0,1,0,1,24000.0,0,0,1,1,1,2,0,4000.0,7,0,0,0,20000.0,3,1,1,0,21,0,9,3000,80,1,750,0,4,0,0,1,0,0,1,5,0,2010,0,51,0,0,0
1700,911,0,1,0,0,1,2000.0,0,0,1,1,1,1,1,2000.0,25,0,0,0,0.0,2,1,0,0,12,0,5,3000,145,1,750,0,0,1,0,2,0,1,0,5,0,2014,0,67,0,0,0
1701,2576,0,0,1,0,1,21000.0,0,0,1,1,1,1,1,16000.0,19,0,0,0,5000.0,3,1,1,0,5,0,11,2850,114,1,750,0,1,0,0,2,0,0,0,1,0,2018,0,35,0,0,0
1702,4453,0,0,1,0,2,53000.0,1,0,0,0,1,0,0,38000.0,3,0,0,0,15000.0,2,1,1,0,21,0,12,3000,240,1,750,0,1,0,0,4,0,0,1,1,0,2018,0,59,0,0,0
1703,2805,0,1,0,0,1,21500.0,0,0,0,1,1,0,1,21500.0,31,0,0,0,0.0,2,1,1,0,3,0,10,2950,23,1,750,0,0,1,0,1,0,0,0,3,0,2017,0,37,0,0,0
1704,4619,1,3,0,0,0,8500.0,0,0,0,1,0,1,0,8500.0,16,0,1,0,0.0,2,1,0,0,2,1,12,2700,135,1,750,0,0,1,0,2,0,0,0,0,0,2017,0,51,0,0,0
1705,4623,0,1,0,0,2,53000.0,0,0,1,1,1,2,1,34500.0,1,0,0,1,18500.0,3,1,0,0,0,0,12,3000,92,1,750,0,1,1,0,1,0,0,0,6,0,2016,0,27,0,0,0
1706,1368,0,0,1,0,2,27500.0,0,0,1,1,1,2,1,24500.0,15,0,0,0,3000.0,3,1,1,0,8,0,1,3000,176,1,750,0,1,0,0,1,0,0,0,1,0,2015,0,62,0,0,0
1707,1409,1,1,0,0,0,11000.0,0,0,0,1,0,0,1,11000.0,6,0,0,0,0.0,2,1,1,0,22,0,8,3000,3,2,750,0,0,1,0,4,0,0,0,1,0,2016,0,24,0,0,0
1708,4994,0,3,1,0,0,9000.0,0,0,0,0,1,0,1,9000.0,25,0,0,1,0.0,2,1,0,0,14,0,6,3000,55,1,750,0,0,0,0,4,1,0,0,1,0,2017,0,58,0,0,0
1709,3261,0,3,0,0,1,18500.0,0,0,1,1,1,0,0,18500.0,26,0,0,0,0.0,3,1,1,0,16,0,9,3000,72,1,750,0,0,1,0,1,0,0,1,3,0,2017,0,33,0,0,0
1710,3534,0,0,0,0,1,21000.0,0,1,0,1,1,0,1,21000.0,27,0,0,0,0.0,2,1,0,0,6,0,9,3000,103,1,750,0,0,1,0,3,0,0,0,4,0,2018,0,39,0,0,0
1711,2007,0,0,0,0,1,31000.0,0,0,1,1,1,1,0,16000.0,29,0,0,0,15000.0,2,1,1,0,11,0,3,2900,131,1,750,0,1,1,0,1,0,0,1,4,0,2017,0,68,0,0,0
1712,478,0,3,0,0,1,33500.0,0,0,1,1,1,0,0,26500.0,26,0,0,0,7000.0,2,1,1,0,21,1,4,2700,233,1,750,0,1,1,0,3,0,0,0,4,0,2019,0,51,0,0,0
1713,578,0,0,0,0,2,42500.0,0,0,0,1,0,0,1,36500.0,6,0,0,0,6000.0,2,1,1,0,13,0,3,3000,40,1,750,0,3,1,1,3,0,0,0,2,0,2017,0,22,0,0,0
1714,4147,0,1,0,0,0,13500.0,0,0,1,1,1,3,0,13500.0,31,0,0,0,0.0,4,1,0,0,16,0,10,3000,2,1,750,0,0,1,0,4,0,0,1,3,1,2019,0,27,0,0,0
1715,2535,0,1,1,0,2,48000.0,0,0,1,1,1,2,0,41500.0,21,0,0,0,6500.0,3,1,1,0,8,1,1,2550,370,1,750,0,1,0,0,2,0,0,0,0,0,2020,0,68,0,0,0
1716,4398,0,0,0,0,2,44500.0,0,0,0,0,0,0,0,29500.0,6,0,0,0,15000.0,2,1,1,0,16,0,4,3000,76,1,750,0,1,1,0,3,1,0,1,5,0,2015,0,42,1,0,0
1717,1153,0,0,1,0,0,12000.0,0,0,1,1,1,3,1,12000.0,25,0,0,0,0.0,3,1,1,0,10,0,9,3000,87,1,750,0,0,0,0,1,0,0,0,2,0,2020,0,33,0,0,0
1718,1179,0,1,1,0,2,29000.0,0,0,1,1,1,0,1,29000.0,30,0,0,0,0.0,3,1,1,0,12,0,10,3000,38,1,750,0,0,0,0,2,0,0,0,2,0,2014,0,45,0,0,0
1719,1248,0,0,0,0,1,27000.0,0,0,1,1,1,1,0,16000.0,13,0,0,0,11000.0,3,1,1,0,13,1,5,3000,10,2,750,0,1,1,0,3,0,0,0,0,0,2015,0,20,0,0,0
1720,1532,0,1,0,0,0,8500.0,0,0,0,0,1,0,0,8500.0,5,1,0,0,0.0,1,0,1,0,11,0,9,2700,54,1,750,0,0,1,0,4,0,0,0,3,0,2020,1,30,0,0,1
1721,1622,1,2,0,0,0,14000.0,0,0,0,1,0,0,1,14000.0,20,0,0,0,0.0,1,1,1,0,11,0,11,3000,223,1,750,0,0,1,0,1,0,0,0,2,0,2017,0,53,0,0,0
1722,1690,0,1,0,0,1,18000.0,0,0,0,0,1,0,0,18000.0,23,0,0,0,0.0,1,0,1,0,9,0,12,3000,27,2,750,1,0,1,0,4,0,0,0,0,0,2015,1,31,0,0,1
1723,3437,0,1,0,0,1,37500.0,0,0,0,1,1,0,1,12500.0,26,0,0,0,25000.0,2,1,0,1,13,0,12,3000,117,1,750,0,1,1,0,4,0,1,0,3,0,2017,0,53,0,0,0
