fraud,customer_gender_male,customer_education,incident_type_collision,num_injuries,policy_liability,customer_gender_female,incident_severity,authorities_contacted_fire,collision_type_front,incident_type_theft,authorities_contacted_none,collision_type_rear,policy_state_or,policy_annual_premium,policy_state_az,incident_type_breakin,collision_type_na,driver_relationship_na,num_witnesses,months_as_customer,policy_state_nv,policy_state_id,incident_hour,incident_month,authorities_contacted_ambulance,driver_relationship_spouse,incident_day,policy_state_ca,driver_relationship_child,total_claim_amount,vehicle_claim,injury_claim,num_claims_past_year,customer_age,auto_year,police_report_available,incident_dow,num_vehicles_involved,num_insurers_past_5_years,collision_type_side,driver_relationship_self,policy_state_wa,policy_deductable,driver_relationship_other,authorities_contacted_police
0,1,1,1,1,1,0,2,0,0,0,0,1,0,3000,0,0,0,0,2,83,0,0,6,3,0,0,13,0,0,36488.0,32988.0,3500.0,0,34,2013,1,2,3,1,0,1,1,750,0,1
0,0,2,1,0,1,1,0,0,0,0,0,0,0,3000,0,0,0,0,4,24,0,0,19,6,0,0,3,1,0,18737.0,11337.0,7400.0,0,42,2019,1,0,3,2,1,1,0,750,0,1
0,0,2,1,1,3,1,2,0,1,0,0,0,0,2750,0,0,0,0,2,173,0,0,8,5,0,0,8,1,0,47676.0,38776.0,8900.0,0,54,2020,1,2,3,1,0,1,0,750,0,1
0,0,1,1,3,2,1,1,0,1,0,0,0,0,2850,0,0,0,0,0,85,0,0,14,9,0,1,9,0,0,67237.0,21137.0,46100.0,0,43,2017,1,0,2,1,0,0,1,750,0,1
0,0,4,1,0,1,0,0,0,1,0,1,0,0,3000,0,0,0,0,3,41,0,0,17,2,0,0,28,1,0,23885.0,8485.0,15400.0,0,40,2019,0,3,2,3,0,1,0,750,0,0
0,1,3,1,0,0,0,0,0,0,0,0,0,0,3000,0,0,0,0,2,42,0,0,12,1,0,0,14,1,0,31928.0,15828.0,16100.0,0,58,2017,1,0,3,2,1,1,0,750,0,1
0,0,3,1,0,3,1,1,0,0,0,0,0,0,2550,0,0,0,0,1,39,0,0,18,9,0,0,15,0,0,72299.0,17399.0,54900.0,0,58,2016,0,6,2,1,1,1,1,900,0,1
0,1,4,1,2,0,0,0,0,0,0,0,1,0,3000,0,0,0,0,1,48,0,0,0,10,0,0,15,1,0,29611.0,13011.0,16600.0,0,41,2020,1,1,4,1,0,1,0,750,0,1
0,0,3,1,0,0,1,0,0,1,0,1,0,0,3000,0,0,0,0,0,89,0,0,11,7,0,0,17,1,0,22600.0,1000.0,21600.0,0,66,2010,0,2,1,1,0,1,0,750,0,0
0,0,4,1,0,2,1,0,0,1,0,1,0,0,2800,0,0,0,0,0,138,0,0,13,3,0,0,19,1,0,14252.0,11252.0,3000.0,0,63,2007,0,1,2,1,0,1,0,750,0,0
0,1,3,1,0,2,0,0,0,0,0,1,1,0,3000,0,0,0,0,0,24,0,0,17,10,0,0,2,1,0,17648.0,10848.0,6800.0,0,49,2019,0,2,1,2,0,1,0,750,0,0
0,0,3,1,1,0,1,2,0,1,0,0,0,0,3000,1,0,0,0,3,194,0,0,6,4,0,0,26,0,0,35710.0,24910.0,10800.0,0,62,2013,1,4,3,1,0,1,0,750,0,1
0,1,4,1,0,2,0,0,0,1,0,1,0,0,2700,0,0,0,0,0,50,0,0,11,5,0,0,5,0,0,126860.0,17160.0,109700.0,0,35,2018,0,6,2,1,0,1,1,750,0,0
0,1,4,1,4,3,0,2,0,0,0,0,1,0,3000,0,0,0,0,2,29,0,1,15,1,0,0,22,0,1,45701.0,18801.0,26900.0,0,27,2012,1,1,3,1,0,0,0,750,0,1
0,0,4,1,0,0,1,0,0,1,0,1,0,0,3000,0,0,0,0,1,24,0,0,23,1,0,0,29,1,0,9949.0,6149.0,3800.0,0,39,2017,0,1,2,2,0,1,0,750,0,0
0,0,3,1,4,0,1,2,0,1,0,0,0,0,3000,0,0,0,0,1,57,0,0,4,11,1,0,19,1,0,59354.0,45054.0,14300.0,0,24,2020,0,1,2,1,0,1,0,750,0,0
0,1,3,0,0,2,0,0,0,0,0,0,0,0,2600,1,1,1,1,0,140,0,0,15,4,0,0,9,0,0,24894.0,5694.0,19200.0,0,47,2015,0,1,1,1,0,0,0,750,0,1
0,0,4,1,3,2,1,2,1,0,0,0,1,0,3000,0,0,0,0,0,177,0,0,12,12,0,0,3,1,0,16416.0,7316.0,9100.0,0,48,2007,0,1,2,1,0,1,0,750,0,0
0,1,3,1,0,2,0,0,0,1,0,0,0,0,3000,0,0,0,0,1,52,0,0,15,4,0,0,26,0,0,21761.0,20061.0,1700.0,1,24,2020,1,4,3,1,0,1,1,750,0,1
0,0,1,1,1,0,1,2,0,1,0,0,0,0,3000,0,0,0,0,1,20,0,0,17,12,0,0,1,1,0,22788.0,19288.0,3500.0,0,47,2012,1,6,3,2,0,1,0,750,0,1
0,0,1,1,0,1,1,0,0,0,0,1,1,1,3000,0,0,0,0,0,196,0,0,9,3,0,0,29,0,0,16528.0,3728.0,12800.0,0,54,2008,0,4,2,1,0,1,0,900,0,0
0,1,4,1,2,3,0,1,0,1,0,0,0,0,2600,0,0,0,0,3,317,0,0,12,9,0,0,21,1,0,10056.0,7256.0,2800.0,0,50,2011,1,5,2,1,0,1,0,750,0,1
0,0,4,1,0,2,1,0,0,0,0,1,1,0,3000,0,0,0,0,0,43,0,0,20,2,0,0,2,1,0,22140.0,8440.0,13700.0,0,41,2018,0,5,1,1,0,1,0,750,0,0
0,0,4,1,4,2,0,2,0,0,0,0,1,0,3000,0,0,0,0,2,84,0,0,15,11,0,0,4,0,0,210272.0,41572.0,168700.0,0,48,2018,1,0,3,1,0,1,1,750,0,1
0,1,4,1,0,2,0,1,0,0,0,0,0,0,2850,0,0,0,0,2,21,1,0,23,5,0,0,29,0,0,32312.0,16312.0,16000.0,0,23,2017,1,2,3,3,1,1,0,750,0,1
0,0,1,1,1,0,1,0,0,1,0,1,0,0,3000,1,0,0,0,0,40,0,0,11,10,0,0,24,0,0,40477.0,15077.0,25400.0,0,22,2020,0,3,2,1,0,1,0,750,0,0
0,0,2,0,0,2,1,0,0,0,0,1,0,0,3000,0,1,1,1,0,57,0,0,6,8,0,0,26,1,0,34185.0,20785.0,13400.0,0,47,2019,0,0,1,2,0,0,0,750,0,0
0,0,1,0,0,2,1,0,0,0,0,0,0,0,3000,0,1,1,1,1,13,0,0,16,8,0,0,27,1,0,39693.0,11593.0,28100.0,0,20,2018,0,1,1,3,0,0,0,750,0,1
0,0,3,1,0,2,0,0,0,0,0,0,1,0,2800,0,0,0,0,0,228,0,0,10,11,0,0,19,1,0,20528.0,11528.0,9000.0,0,50,2018,0,1,1,1,0,1,0,750,0,1
1,1,3,1,0,1,0,2,0,1,0,0,0,0,3000,0,0,0,0,0,44,0,0,16,6,0,0,1,1,0,78516.0,34316.0,44200.0,0,28,2016,0,5,2,2,0,1,0,750,0,1
0,1,4,1,4,2,0,1,0,0,0,0,0,0,3000,1,0,0,0,3,62,0,0,5,1,0,0,21,0,0,20632.0,13932.0,6700.0,1,36,2015,1,0,3,1,1,1,0,750,0,1
0,0,4,1,1,1,1,2,1,0,0,0,1,1,3000,0,0,0,0,0,172,0,0,7,10,0,1,9,0,0,34415.0,15015.0,19400.0,0,65,2010,0,2,2,1,0,0,0,750,0,0
0,1,4,1,3,3,0,1,0,1,0,0,0,0,3000,0,0,0,0,1,72,0,0,1,11,0,0,4,0,1,26139.0,22039.0,4100.0,0,54,2017,1,0,3,1,0,0,1,750,0,1
0,1,2,1,0,2,0,1,0,1,0,0,0,0,3000,0,0,0,0,0,102,0,0,10,7,0,0,24,1,0,58105.0,16605.0,41500.0,0,52,2019,1,2,2,1,0,1,0,750,0,1
0,0,1,1,1,1,0,2,0,1,0,0,0,0,3000,0,0,0,0,3,99,0,0,4,12,0,0,28,1,0,42398.0,39798.0,2600.0,0,58,2019,1,5,3,1,0,1,0,750,0,1
0,0,3,0,1,0,1,1,0,0,1,0,0,0,3000,0,0,1,1,0,18,0,0,17,8,0,0,26,1,0,50905.0,10805.0,40100.0,0,27,2013,0,0,1,1,0,0,0,750,0,1
0,0,3,0,0,0,0,0,0,0,0,0,0,0,3000,0,1,1,1,0,130,0,0,15,8,0,0,23,1,0,32434.0,21634.0,10800.0,0,64,2017,0,4,1,1,0,0,0,750,0,1
0,0,4,1,0,2,1,0,0,0,0,0,1,0,3000,0,0,0,0,1,355,0,1,13,10,0,0,11,0,0,41404.0,18404.0,23000.0,0,65,2015,1,4,3,1,0,1,0,750,0,1
0,1,4,0,0,2,0,0,0,0,0,0,0,0,2650,0,1,1,1,0,191,0,0,14,9,0,0,17,0,0,64470.0,13570.0,50900.0,0,63,2018,0,1,1,1,0,0,1,750,0,1
0,1,4,0,1,0,0,1,0,0,1,0,0,0,2700,0,0,1,1,0,57,0,0,21,9,0,0,11,1,0,28618.0,22118.0,6500.0,0,45,2018,0,2,1,1,0,0,0,750,0,1
0,0,4,0,0,3,1,0,0,0,0,1,0,0,3000,0,1,1,1,0,153,0,0,8,9,0,0,1,0,0,28559.0,7659.0,20900.0,0,49,2016,0,6,1,1,0,0,1,750,0,0
0,0,3,1,1,0,0,0,0,1,0,0,0,0,3000,0,0,0,0,1,91,0,0,10,3,0,0,21,1,0,21503.0,10503.0,11000.0,0,37,2018,1,3,3,1,0,1,0,750,0,1
0,0,1,1,0,1,1,0,0,1,0,1,0,0,2750,0,0,0,0,0,226,0,0,6,12,0,0,7,0,0,6530.0,2330.0,4200.0,0,37,2009,0,5,1,1,0,1,1,750,0,0
0,0,1,1,0,2,1,0,0,0,0,1,0,0,2750,0,0,0,0,1,9,0,0,8,1,0,0,18,1,0,18390.0,10790.0,7600.0,0,20,2018,0,4,2,1,1,1,0,750,0,0
1,1,3,1,0,0,0,0,0,1,0,1,0,0,3000,0,0,0,0,0,1,0,0,13,7,0,0,11,1,0,78615.0,19215.0,59400.0,0,28,2017,0,3,2,3,0,1,0,750,0,0
0,1,3,1,0,3,0,1,0,0,0,0,0,0,2750,0,0,0,0,2,55,0,0,5,10,0,0,10,0,0,44511.0,12811.0,31700.0,0,64,2013,1,3,3,1,1,1,1,750,0,1
0,1,3,0,0,0,0,1,0,0,1,0,0,0,2450,0,0,1,1,0,68,0,0,11,6,0,0,6,1,0,16721.0,10921.0,5800.0,0,56,2012,0,3,1,1,0,0,0,750,0,1
0,1,3,1,1,3,0,0,0,1,0,1,0,0,3000,0,0,0,0,1,55,1,0,13,9,0,0,26,0,0,80920.0,14720.0,66200.0,0,25,2018,0,3,2,1,0,1,0,750,0,0
0,0,4,0,0,2,1,1,0,0,1,0,0,0,3000,0,0,1,1,0,130,0,0,14,6,0,0,25,0,0,24162.0,19362.0,4800.0,0,41,2013,0,1,1,1,0,0,1,750,0,1
0,0,1,1,2,0,0,1,0,0,0,0,1,0,3000,0,0,0,0,0,109,0,0,6,11,0,0,8,1,0,101639.0,19339.0,82300.0,0,68,2016,1,4,2,1,0,1,0,750,0,1
0,1,1,1,1,0,0,2,0,0,0,0,1,0,2350,0,0,0,0,2,177,0,0,13,11,1,0,20,1,0,35215.0,23015.0,12200.0,0,62,2013,0,2,2,1,0,1,0,750,0,0
0,1,2,1,1,1,0,2,0,1,0,0,0,0,3000,0,0,0,0,1,2,0,0,14,12,0,0,17,0,0,33899.0,32399.0,1500.0,0,26,2019,1,1,3,3,0,1,1,750,0,1
0,0,3,1,0,1,1,0,0,0,0,1,1,0,3000,0,0,0,0,0,55,0,0,12,5,0,0,13,0,0,26864.0,14064.0,12800.0,1,43,2017,0,0,2,2,0,1,1,750,0,0
0,0,3,1,0,1,1,0,0,0,0,1,1,0,3000,0,0,0,0,2,39,0,0,13,11,0,0,24,0,0,29932.0,13832.0,16100.0,0,37,2016,0,6,2,2,0,1,1,750,0,0
0,0,3,1,3,0,1,1,0,1,0,0,0,0,3000,1,0,0,0,1,50,0,0,11,6,0,0,10,0,0,32588.0,23788.0,8800.0,0,25,2019,1,0,2,2,0,1,0,750,0,1
0,0,1,1,2,1,1,1,0,0,0,0,1,0,2650,0,0,0,0,0,13,0,0,16,6,0,0,3,1,0,11903.0,4003.0,7900.0,0,19,2015,0,0,2,2,0,1,0,750,0,1
0,1,2,1,0,1,0,1,0,1,0,0,0,0,3000,0,0,0,0,1,10,0,0,10,3,0,0,1,1,0,38030.0,16930.0,21100.0,1,24,2019,0,4,2,5,0,1,0,750,0,1
0,1,4,1,0,2,0,1,0,1,0,0,0,0,3000,0,0,0,0,1,82,0,1,14,4,0,0,26,0,0,33299.0,17399.0,15900.0,0,69,2019,1,4,3,1,0,1,0,750,0,1
0,0,4,0,0,1,1,0,0,0,0,0,0,0,3000,0,1,1,1,0,1,0,0,13,1,0,0,16,1,0,15617.0,10317.0,5300.0,0,24,2014,0,2,1,1,0,0,0,750,0,1
0,1,1,1,4,3,0,2,0,0,0,0,0,0,3000,0,0,0,0,3,5,0,0,10,8,0,0,21,1,0,49740.0,36240.0,13500.0,0,24,2016,1,2,4,5,1,1,0,750,0,1
0,1,4,1,0,2,0,0,0,1,0,1,0,0,3000,0,0,0,0,1,140,0,0,19,12,0,0,5,0,0,160026.0,13726.0,146300.0,0,59,2018,0,3,2,1,0,1,1,750,0,0
0,0,2,1,0,1,1,1,0,0,0,0,0,0,2500,0,0,0,0,1,155,0,0,18,4,0,0,16,1,0,21199.0,14899.0,6300.0,0,70,2016,0,1,2,1,1,1,0,750,0,1
0,0,1,1,1,1,0,1,0,1,0,0,0,0,3000,0,0,0,0,0,128,1,0,5,1,0,1,8,0,0,26989.0,20489.0,6500.0,0,53,2020,1,1,3,1,0,0,0,750,0,1
0,0,4,1,0,0,1,1,0,0,0,0,0,0,3000,0,0,0,0,2,41,0,0,12,7,0,0,19,1,0,144414.0,22214.0,122200.0,0,33,2019,1,4,3,2,1,0,0,750,1,1
0,1,4,1,2,3,0,2,0,0,0,0,0,1,2650,0,0,0,0,2,113,0,0,9,11,0,0,4,0,0,77270.0,36870.0,40400.0,0,40,2016,1,0,4,1,1,1,0,750,0,1
0,0,4,1,3,0,1,2,0,1,0,0,0,0,3000,1,0,0,0,1,11,0,0,16,7,0,0,18,0,0,30878.0,26578.0,4300.0,0,25,2015,1,3,3,3,0,0,0,750,1,1
0,0,1,1,2,1,1,2,0,0,0,0,1,0,3000,0,0,0,0,4,2,0,0,9,7,0,0,25,0,0,68289.0,26189.0,42100.0,0,19,2014,1,3,4,1,0,1,1,750,0,1
0,0,1,1,0,1,0,0,0,1,0,0,0,0,3000,0,0,0,0,5,29,0,0,13,2,0,0,14,1,0,16785.0,12785.0,4000.0,0,22,2018,1,3,3,1,0,1,0,750,0,1
0,1,2,0,0,3,0,0,0,0,0,1,0,0,3000,0,1,1,1,0,116,0,0,0,4,0,0,3,1,0,20461.0,9861.0,10600.0,0,39,2018,0,2,1,1,0,0,0,750,0,0
0,0,3,0,0,2,0,0,0,0,0,0,0,0,3000,0,1,1,1,0,48,0,0,1,10,0,0,14,1,0,20361.0,14161.0,6200.0,0,36,2014,0,0,1,2,0,0,0,750,0,1
0,1,1,1,1,2,0,2,1,0,0,0,0,0,2850,0,0,0,0,2,121,0,0,6,2,0,0,3,1,0,35048.0,31548.0,3500.0,0,47,2015,0,6,2,1,1,1,0,750,0,0
0,0,2,1,4,2,1,2,0,0,0,0,1,0,3000,0,0,0,0,1,192,0,0,23,5,0,1,1,1,0,57670.0,21370.0,36300.0,0,60,2010,1,2,3,1,0,0,0,750,0,1
0,1,3,1,4,0,0,2,0,0,0,0,1,0,3000,0,0,0,0,5,10,0,0,17,5,0,0,15,1,0,82406.0,39306.0,43100.0,0,23,2017,1,2,4,3,0,1,0,750,0,1
0,0,3,1,0,1,1,1,0,0,0,0,0,0,2950,0,0,0,0,0,121,0,0,16,8,0,0,5,1,0,40957.0,18957.0,22000.0,0,36,2017,0,0,2,1,1,1,0,750,0,1
0,0,2,1,0,0,1,1,0,0,0,0,1,0,3000,0,0,0,0,0,187,0,0,18,5,0,0,13,1,0,14109.0,10409.0,3700.0,0,61,2019,1,0,2,1,0,1,0,750,0,1
0,0,4,1,0,3,1,0,0,1,0,1,0,0,2700,0,0,0,0,0,26,0,0,7,3,0,0,19,1,0,56407.0,6907.0,49500.0,0,64,2009,0,1,1,1,0,1,0,750,0,0
0,1,3,1,4,1,0,2,0,0,0,0,0,0,3000,0,0,0,0,0,75,0,0,15,7,0,0,23,1,0,72443.0,35443.0,37000.0,0,52,2016,1,1,3,1,1,1,0,750,0,1
0,1,3,1,0,1,0,0,0,1,0,1,0,0,3000,0,0,0,0,0,99,0,0,2,5,0,0,22,0,0,20277.0,10577.0,9700.0,1,41,2014,0,2,2,1,0,1,1,750,0,0
0,0,0,0,0,2,0,0,0,0,0,0,0,0,3000,0,1,1,1,0,162,0,0,17,9,0,0,15,1,0,93331.0,17131.0,76200.0,0,70,2019,0,6,1,1,0,0,0,750,0,1
0,0,3,1,4,2,0,2,0,0,0,0,0,1,3000,0,0,0,0,3,107,0,0,10,1,0,0,14,0,0,47333.0,36533.0,10800.0,0,33,2018,1,0,3,1,1,1,0,750,0,1
0,1,3,0,0,1,0,0,0,0,0,0,0,0,3000,0,1,1,1,0,8,0,0,15,10,0,0,29,1,0,19879.0,8279.0,11600.0,0,21,2007,0,1,1,5,0,0,0,750,0,1
0,0,1,1,1,0,1,1,0,1,0,0,0,0,3000,1,0,0,0,4,86,0,0,20,10,0,1,24,0,0,42424.0,15624.0,26800.0,0,34,2016,1,3,2,1,0,0,0,750,0,1
0,0,1,0,0,2,0,0,0,0,0,0,0,0,3000,0,1,1,1,0,4,0,0,13,3,0,0,18,1,0,43881.0,8681.0,35200.0,0,43,2020,0,0,1,4,0,0,0,750,0,1
0,0,1,1,0,2,1,1,0,1,0,0,0,0,3000,0,0,0,0,1,146,0,0,21,1,0,0,15,1,0,53729.0,9429.0,44300.0,0,52,2012,0,1,2,1,0,1,0,800,0,1
0,0,3,0,0,1,1,0,0,0,0,1,0,0,3000,0,1,1,1,0,116,0,0,5,8,0,0,12,1,0,124014.0,5514.0,118500.0,0,44,2016,0,0,1,1,0,0,0,750,0,0
0,0,1,0,0,1,1,0,0,0,0,1,0,0,3000,1,1,1,1,0,38,0,0,4,1,0,0,2,0,0,25209.0,7509.0,17700.0,0,30,2019,0,2,1,2,0,0,0,750,0,0
0,0,4,1,0,2,0,1,0,0,0,0,0,0,3000,1,0,0,0,0,125,0,0,17,3,0,1,7,0,0,28832.0,18132.0,10700.0,0,48,2016,1,3,2,1,1,0,0,750,0,1
0,0,2,1,0,1,1,1,0,1,0,0,0,0,2750,0,0,0,0,1,96,0,0,12,3,0,0,14,1,0,30605.0,19505.0,11100.0,0,53,2017,1,3,2,1,0,1,0,750,0,1
0,0,4,1,0,3,1,1,0,0,0,0,0,0,3000,0,0,0,0,4,28,0,0,8,10,0,0,15,1,0,43973.0,19773.0,24200.0,0,39,2020,1,1,4,1,1,1,0,750,0,1
0,1,3,1,0,0,0,2,0,0,0,0,0,0,3000,0,0,0,0,0,139,0,0,8,11,0,0,18,1,0,40234.0,34534.0,5700.0,0,45,2015,0,0,1,1,1,1,0,750,0,1
0,1,3,1,1,0,0,1,0,1,0,0,0,0,2700,0,0,0,0,0,97,0,0,3,1,1,0,20,1,0,48512.0,8512.0,40000.0,0,41,2019,0,6,2,1,0,1,0,750,0,0
0,0,2,1,0,1,1,0,0,0,0,1,1,0,2250,0,0,0,0,2,130,0,0,16,2,0,0,20,0,0,6900.0,1000.0,5900.0,0,65,2004,0,2,2,1,0,1,1,1100,0,0
0,0,3,1,0,0,1,2,0,0,0,0,0,0,3000,0,0,0,0,2,30,0,0,5,3,0,0,2,1,0,39722.0,28622.0,11100.0,0,29,2015,1,5,3,1,1,1,0,750,0,1
0,0,3,0,0,1,1,0,0,0,0,0,0,0,3000,1,1,1,1,0,41,0,0,17,12,0,0,10,0,0,27891.0,20191.0,7700.0,0,29,2018,0,1,1,2,0,0,0,750,0,1
0,1,4,1,2,2,0,2,0,0,0,0,1,0,3000,1,0,0,0,4,134,0,0,9,1,0,1,30,0,0,66114.0,35914.0,30200.0,0,43,2019,1,2,5,1,0,0,0,750,0,1
0,0,4,0,0,2,1,0,0,0,0,0,0,0,3000,0,1,1,1,0,15,0,0,2,9,0,0,19,1,0,18923.0,8723.0,10200.0,0,27,2017,0,3,1,3,0,0,0,750,0,1
0,0,1,1,1,3,1,2,0,1,0,0,0,0,3000,0,0,0,0,1,89,0,0,10,1,0,0,25,1,0,46067.0,37867.0,8200.0,0,63,2016,1,4,3,1,0,1,0,750,0,1
0,1,1,1,2,0,0,2,0,0,0,0,0,0,3000,1,0,0,0,1,58,0,0,17,2,0,0,13,0,0,54617.0,38017.0,16600.0,0,29,2018,1,2,4,1,1,1,0,750,0,1
0,0,4,1,1,1,1,0,0,1,0,1,0,0,3000,1,0,0,0,1,44,0,0,8,11,0,1,11,0,0,38288.0,16488.0,21800.0,0,23,2015,0,0,2,3,0,0,0,750,0,0
0,0,3,0,1,2,1,1,0,0,1,0,0,0,3000,0,0,1,1,0,62,1,0,12,7,0,0,30,0,0,22146.0,19446.0,2700.0,0,23,2017,0,1,1,1,0,0,0,750,0,1
1,0,1,1,0,0,0,0,0,1,0,0,0,0,3000,1,0,0,0,0,246,0,0,17,3,0,1,16,0,0,12015.0,9515.0,2500.0,2,59,2017,0,5,2,1,0,0,0,750,0,1
0,0,3,1,1,3,1,2,0,1,0,0,0,0,2950,0,0,0,0,2,166,0,0,12,12,0,0,1,1,0,48869.0,34769.0,14100.0,0,66,2018,1,6,3,1,0,1,0,750,0,1
0,1,3,1,0,1,0,1,0,1,0,0,0,0,2400,0,0,0,0,0,125,0,0,5,10,0,0,1,1,0,326460.0,13460.0,313000.0,0,70,2015,1,1,2,1,0,1,0,750,0,1
0,0,1,1,0,0,1,1,0,0,0,0,1,0,3000,0,0,0,0,3,59,0,0,16,3,0,0,19,1,0,64951.0,14551.0,50400.0,0,32,2017,0,1,2,1,0,1,0,750,0,1
0,0,3,1,0,2,1,0,0,0,0,1,0,0,3000,1,0,0,0,0,119,0,0,6,4,0,0,29,0,0,19040.0,9240.0,9800.0,0,58,2020,0,0,1,1,1,1,0,750,0,0
0,0,1,1,1,0,1,2,0,1,0,0,0,0,2850,0,0,0,0,2,14,0,0,13,10,0,0,23,1,0,44208.0,26408.0,17800.0,0,19,2017,1,2,3,3,0,1,0,750,0,1
0,1,1,1,0,0,0,1,0,1,0,0,0,0,2800,0,0,0,0,0,46,0,0,20,10,0,0,28,1,0,66233.0,4733.0,61500.0,0,22,2008,0,0,2,3,0,1,0,750,0,1
0,1,2,1,1,2,0,1,0,0,0,0,0,0,3000,0,0,0,0,1,11,0,0,14,7,0,0,4,0,0,42630.0,13730.0,28900.0,3,29,2020,1,3,2,2,1,1,1,750,0,1
0,1,3,1,1,1,0,2,0,0,0,0,1,0,3000,0,0,0,0,4,79,0,0,11,3,0,0,23,1,0,37607.0,23607.0,14000.0,0,42,2014,1,5,3,1,0,1,0,750,0,1
0,0,3,1,1,1,1,2,0,1,0,0,0,0,3000,0,0,0,0,4,42,0,0,20,10,1,0,30,1,0,46896.0,32796.0,14100.0,1,22,2017,0,2,2,2,0,1,0,750,0,0
0,1,4,1,0,0,0,0,0,1,0,1,0,0,3000,0,0,0,0,0,130,0,0,23,6,0,0,11,1,0,31180.0,13880.0,17300.0,1,54,2019,0,1,1,1,0,1,0,750,0,0
0,1,1,1,0,0,0,0,0,0,0,1,0,0,3000,1,0,0,0,0,123,0,0,16,8,0,0,9,0,0,11471.0,1671.0,9800.0,0,42,2015,0,4,2,1,1,1,0,750,0,0
0,0,3,1,3,3,1,1,0,1,0,0,0,1,2600,0,0,0,0,4,198,0,0,0,2,0,0,2,0,0,43426.0,20226.0,23200.0,0,58,2016,1,5,2,1,0,1,0,750,0,1
0,0,4,1,0,2,1,0,0,0,0,0,1,0,3000,0,0,0,0,1,214,0,0,6,3,0,0,3,0,0,33422.0,10922.0,22500.0,1,41,2020,1,6,2,1,0,1,1,750,0,1
0,0,3,1,0,2,1,0,0,1,0,1,0,0,3000,0,0,0,0,0,106,0,0,16,9,0,0,13,1,1,8800.0,1000.0,7800.0,0,70,2013,0,4,2,1,0,0,0,750,0,0
0,0,3,1,4,1,1,2,0,0,0,0,1,0,3000,0,0,0,0,4,81,1,0,16,4,0,0,27,0,0,47913.0,28913.0,19000.0,0,31,2019,1,5,4,1,0,1,0,750,0,1
0,0,3,1,0,1,1,0,0,1,0,1,0,0,3000,0,0,0,0,0,124,0,0,7,7,0,0,7,1,0,12205.0,8405.0,3800.0,0,28,2019,0,6,1,1,0,1,0,750,0,0
0,0,4,1,1,1,1,2,0,0,0,0,1,0,3000,0,0,0,0,1,106,0,0,16,3,0,0,10,1,0,98988.0,37388.0,61600.0,0,46,2018,1,6,3,1,0,1,0,750,0,1
0,1,3,1,0,2,0,1,0,1,0,0,0,0,2650,0,0,0,0,2,124,0,0,11,10,1,0,12,1,0,25316.0,21516.0,3800.0,0,43,2016,0,5,2,1,0,1,0,750,0,0
0,1,1,1,0,0,0,0,0,0,0,1,0,0,2900,0,0,0,0,0,21,0,0,5,1,0,0,5,1,0,18482.0,10982.0,7500.0,0,19,2013,0,5,2,3,1,1,0,750,0,0
0,1,1,1,0,3,0,2,0,0,0,0,1,0,3000,0,0,0,0,3,74,0,0,14,1,0,1,7,0,0,111576.0,42576.0,69000.0,0,31,2020,1,0,2,1,0,0,1,750,0,1
0,0,1,1,0,2,1,0,0,0,0,0,1,0,2700,0,0,0,0,1,10,0,0,12,3,0,0,11,1,0,40091.0,5791.0,34300.0,0,19,2015,1,0,4,3,0,1,0,750,0,1
0,0,2,1,0,1,1,2,1,0,0,0,1,0,3000,0,0,0,0,0,106,0,0,17,3,0,0,27,1,0,48669.0,41769.0,6900.0,0,28,2019,0,2,1,1,0,1,0,750,0,0
0,0,3,1,1,1,1,0,0,0,0,0,0,0,3000,0,0,0,0,0,35,0,0,5,8,0,1,3,0,0,15473.0,10673.0,4800.0,0,33,2017,1,5,3,1,1,0,1,750,0,1
0,1,3,0,0,2,0,0,0,0,0,0,0,0,3000,1,1,1,1,0,13,0,0,15,5,0,0,29,0,0,29383.0,14983.0,14400.0,0,29,2019,0,2,1,2,0,0,0,750,0,1
1,0,3,0,0,0,1,1,0,0,1,0,0,0,3000,0,0,1,1,0,32,0,0,15,8,0,0,22,1,0,19361.0,11661.0,7700.0,0,22,2018,0,3,1,3,0,0,0,750,0,1
0,0,3,1,0,0,1,1,0,1,0,0,0,0,2700,0,0,0,0,0,194,0,0,9,4,0,1,7,1,0,42574.0,20374.0,22200.0,0,60,2015,1,6,2,1,0,0,0,750,0,1
0,0,3,0,0,0,0,1,0,0,1,0,0,0,3000,0,0,1,1,0,195,0,0,20,8,0,0,2,1,0,29050.0,1050.0,28000.0,0,42,2012,0,4,1,1,0,0,0,750,0,1
0,1,1,1,0,1,0,0,0,0,0,0,1,0,2750,1,0,0,0,1,96,0,0,13,6,0,0,16,0,0,120045.0,5045.0,115000.0,0,54,2010,1,6,2,1,0,1,0,750,0,1
0,1,3,1,0,1,0,1,0,1,0,0,0,0,3000,0,0,0,0,2,30,0,0,10,10,0,0,19,1,0,28240.0,20940.0,7300.0,0,30,2015,1,5,3,2,0,1,0,750,0,1
0,1,1,1,0,1,0,1,0,1,0,0,0,0,3000,0,0,0,0,0,1,0,0,10,5,0,0,16,1,0,18150.0,15450.0,2700.0,0,18,2016,0,3,2,3,0,1,0,750,0,1
0,0,3,1,1,0,1,2,0,0,0,0,0,0,2950,0,0,0,0,0,44,0,0,19,3,1,1,24,1,0,57216.0,31816.0,25400.0,0,31,2020,0,6,1,2,1,0,0,750,0,0
